user_id,signup_day,signup_hour,country,city,gender,age,device_type,acquisition_source,campaign_group,lifetime_sessions,sessions_last_7d,avg_session_minutes,notification_views,notification_clicks,used_free_trial,viewed_pricing_page,added_payment_method,support_interaction,positive_interaction,negative_interaction,wallet_balance,converted
100215,Mon,23,Canada,Hyderabad,Female,26.0,iOS,google,crm_push,3,2,4.1,4,1,1,1,0,0,0,0,164.61,0
100216,Sun,9,India,Chennai,Male,22.0,Android,email,brand,4,0,1.89,3,0,0,1,0,0,0,0,65.66,0
100217,Sat,7,India,Delhi,Female,31.0,iOS,email,crm_push,2,1,8.05,2,1,0,0,1,0,0,0,25.91,0
100218,Mon,23,India,London,Male,26.0,Android,organic,crm_push,7,7,3.82,3,1,1,0,0,0,0,0,57.01,0
100219,Mon,15,United Kingdom,Bengaluru,Male,43.0,Android,organic,generic,7,1,2.48,1,1,0,0,0,0,0,0,39.24,0
100220,Mon,16,Australia,Chennai,Female,25.0,Android,referral,remarketing,2,3,8.89,0,0,1,0,0,0,0,0,20.49,1
100221,Wed,4,India,London,Female,20.0,Android,meta,lookalike,4,1,8.08,4,1,0,1,0,0,0,0,60.24,0
100222,Sat,3,India,Bengaluru,Female,18.0,Android,referral,generic,4,3,2.87,2,2,1,0,0,0,0,0,1.83,0
100223,Mon,17,Canada,Dubai,Male,31.0,Android,organic,generic,5,5,17.38,1,0,1,0,0,0,0,0,74.42,0
100224,Thu,23,India,Chennai,Female,27.0,Android,meta,generic,6,1,15.87,0,1,0,0,0,0,0,0,137.9,0
100225,Fri,18,India,Dubai,Male,20.0,Android,meta,lookalike,6,1,9.25,1,0,0,0,0,0,1,0,598.4,0
100226,Mon,3,UAE,Pune,Female,41.0,Android,referral,none,8,3,12.02,3,1,0,0,0,0,0,0,203.76,0
100227,Wed,6,India,Hyderabad,Male,36.0,iOS,organic,generic,4,3,2.34,4,2,0,0,0,1,0,0,7.53,0
100228,Sun,9,India,Mumbai,Female,31.0,iOS,organic,remarketing,1,3,7.51,2,0,1,1,0,0,0,0,14.18,0
100229,Sat,17,India,Hyderabad,Male,42.0,Android,google,none,4,1,5.22,2,1,0,1,0,0,0,0,11.94,0
100230,Wed,18,India,Delhi,Male,36.0,Android,referral,crm_push,6,2,7.64,1,2,0,0,0,0,1,0,65.38,0
100231,Mon,3,United Kingdom,Dubai,Male,24.0,Android,affiliate,remarketing,3,4,8.52,6,1,1,1,0,0,0,0,3.76,1
100232,Sat,9,India,London,Female,23.0,iOS,affiliate,none,4,3,8.63,1,0,0,0,0,0,0,0,221.16,0
100233,Fri,0,UAE,Mumbai,Female,38.0,iOS,affiliate,crm_push,1,4,3.07,2,4,1,0,0,0,0,0,5.11,0
100234,Mon,22,India,Bengaluru,Female,34.0,iOS,organic,crm_push,7,4,22.52,3,0,0,1,0,0,0,0,39.71,0
100235,Wed,17,India,Dubai,Male,32.0,Web,organic,generic,2,2,5.85,6,0,0,0,1,0,0,0,179.52,0
100236,Tue,4,India,Pune,Male,24.0,iOS,organic,generic,9,1,2.18,2,2,0,0,0,0,0,0,237.11,0
100237,Thu,14,India,Pune,Male,36.0,iOS,google,lookalike,6,2,10.09,3,0,0,0,0,0,0,0,50.08,1
100238,Sun,16,India,Dubai,Female,25.0,Android,referral,brand,5,2,3.29,1,2,1,1,1,0,0,0,53.62,0
100239,Wed,2,India,Dubai,Male,30.0,Android,referral,remarketing,10,1,5.8,1,0,0,0,1,0,0,0,80.89,0
100240,Sat,11,India,Dubai,Female,43.0,Android,organic,lookalike,7,2,4.51,1,2,0,0,0,0,1,1,41.89,0
100241,Mon,1,India,Bengaluru,Female,26.0,Android,meta,lookalike,5,9,7.69,4,1,0,0,0,0,0,0,31.4,0
100242,Thu,0,United States,Delhi,Female,18.0,Android,referral,remarketing,4,2,11.92,9,1,0,0,0,0,1,0,107.59,0
100243,Mon,22,India,Bengaluru,Female,23.0,Android,google,none,11,3,6.66,5,1,1,0,0,0,0,0,72.38,0
100244,Sat,20,India,Chennai,Female,39.0,Android,organic,remarketing,4,2,3.97,3,0,0,0,0,0,0,0,52.57,0
100245,Mon,16,India,London,Female,33.0,Android,google,crm_push,3,1,16.22,2,0,0,0,0,0,0,0,8.5,1
100246,Tue,21,India,Dubai,Male,30.0,Android,google,brand,1,1,13.34,4,1,0,0,0,0,1,0,5.71,0
100247,Thu,15,India,London,Female,27.0,Android,meta,none,7,1,22.81,4,2,0,1,0,0,0,0,57.2,0
100248,Thu,4,India,Delhi,Male,35.0,Web,google,generic,5,2,3.75,1,1,0,0,0,0,0,0,77.29,0
100249,Sat,14,India,Mumbai,Male,24.0,iOS,organic,brand,7,2,2.34,4,2,0,0,0,0,0,0,85.72,0
100250,Sun,2,United Kingdom,Bengaluru,Male,33.0,Android,affiliate,brand,5,1,1.46,2,2,1,0,1,0,0,0,180.22,0
100251,Tue,6,United States,Delhi,Male,25.0,Android,meta,generic,2,4,1.86,5,2,0,0,0,0,0,0,135.52,0
100252,Wed,10,India,London,Male,24.0,Android,google,brand,5,0,4.57,4,2,0,0,0,0,0,0,12.14,0
100253,Mon,9,India,Mumbai,Male,26.0,Android,affiliate,none,9,1,7.01,3,0,1,1,0,0,0,0,126.56,0
100254,Fri,8,United States,Bengaluru,Female,28.0,iOS,organic,none,11,4,3.1,1,1,0,1,0,0,0,0,90.24,0
100255,Mon,13,India,Pune,Male,31.0,Android,organic,none,6,2,2.3,1,2,0,0,0,0,0,0,140.83,0
100256,Mon,12,United States,Bengaluru,Male,33.0,Android,email,lookalike,6,2,7.76,5,0,0,1,1,0,0,0,148.3,1
100257,Wed,1,United States,Hyderabad,Male,18.0,iOS,organic,lookalike,3,2,11.64,1,2,1,1,0,0,1,0,33.91,0
100258,Mon,2,United Kingdom,Bengaluru,Female,25.0,Android,email,none,8,4,0.72,5,0,0,1,0,0,0,1,24.44,0
100259,Tue,6,India,Hyderabad,Female,28.0,Android,organic,generic,3,3,0.74,3,1,0,1,0,0,0,0,64.35,1
100260,Tue,20,India,Mumbai,Female,43.0,Android,organic,generic,8,4,5.68,3,0,0,0,0,0,0,0,28.38,0
100261,Thu,17,India,Bengaluru,Female,22.0,Android,meta,remarketing,7,3,8.66,5,1,0,0,0,0,0,0,34.42,0
100262,Sat,2,India,Mumbai,Male,32.0,Android,organic,remarketing,6,1,2.6,4,1,0,1,0,0,0,0,5.73,0
100263,Sun,9,United States,Mumbai,Female,43.0,Android,email,none,6,1,1.65,3,1,1,0,0,0,0,0,380.14,0
100264,Fri,21,India,London,Male,20.0,Android,meta,brand,3,4,10.95,2,2,0,0,0,1,0,1,29.6,0
100265,Mon,6,India,Delhi,Male,34.0,iOS,affiliate,brand,7,1,5.62,2,2,0,0,0,0,0,0,121.16,0
100266,Mon,8,Australia,Mumbai,Female,25.0,Android,email,generic,4,0,2.83,2,1,0,1,0,0,0,0,398.78,0
100267,Wed,16,United States,Mumbai,Male,27.0,iOS,organic,brand,4,0,16.89,5,0,1,0,0,0,0,1,278.23,0
100268,Sat,10,Australia,London,Female,25.0,Android,email,crm_push,10,4,9.04,3,1,1,0,0,0,1,0,80.38,1
100269,Tue,6,United States,London,Female,25.0,Android,meta,lookalike,6,1,5.18,0,2,1,0,0,0,0,1,61.89,0
100270,Fri,23,India,Bengaluru,Male,53.0,Android,meta,brand,2,1,10.39,1,1,1,0,0,0,0,0,29.6,0
100271,Thu,13,India,London,Male,38.0,Android,referral,brand,4,2,1.41,2,1,1,0,0,0,0,0,158.15,0
100272,Tue,18,Canada,Bengaluru,Male,40.0,Android,meta,remarketing,3,3,4.1,4,0,1,1,0,1,0,0,33.0,0
100273,Sat,3,India,Pune,Female,35.0,Android,google,crm_push,9,3,3.45,1,0,1,1,0,0,0,1,9.03,1
100274,Sun,5,India,London,Female,18.0,iOS,meta,brand,6,2,4.56,0,3,0,1,0,0,0,0,27.86,0
100275,Thu,9,India,Delhi,Male,34.0,Android,google,lookalike,3,3,13.4,4,2,1,0,0,1,1,0,30.28,1
100276,Sun,6,India,Mumbai,Male,40.0,Android,organic,brand,7,0,15.08,4,0,0,0,0,0,0,0,101.41,1
100277,Wed,12,India,Delhi,Female,24.0,Web,meta,generic,5,1,6.61,2,1,0,1,0,0,0,0,14.86,0
100278,Wed,13,India,Hyderabad,Female,39.0,Android,organic,crm_push,7,2,3.6,2,1,0,1,1,0,0,0,30.48,1
100279,Mon,3,India,Dubai,Male,37.0,Android,organic,brand,7,2,2.1,1,1,1,1,0,0,0,0,6.37,1
100280,Sun,7,India,London,Male,46.0,iOS,organic,crm_push,2,2,13.91,2,1,0,0,0,0,1,0,150.92,0
100281,Sat,4,India,Mumbai,Female,28.0,Android,meta,brand,7,3,8.02,6,1,0,0,0,0,0,0,103.21,0
100282,Fri,0,India,Delhi,Male,22.0,Android,google,lookalike,3,4,3.15,1,3,0,1,0,0,0,0,46.03,0
100283,Thu,3,India,London,Male,28.0,Android,email,lookalike,7,1,3.4,2,2,1,0,0,0,1,0,44.97,1
100284,Tue,2,Australia,London,Female,42.0,Android,google,crm_push,5,2,6.42,3,2,0,0,0,0,0,1,14.56,0
100285,Sat,8,India,Dubai,Female,18.0,Android,google,none,8,1,1.36,2,1,1,1,0,0,0,0,38.82,0
100286,Sat,7,India,Pune,Male,18.0,Android,google,remarketing,3,5,4.9,4,0,1,1,0,0,0,0,189.86,0
100287,Wed,0,India,Pune,Male,32.0,Web,meta,remarketing,7,1,3.02,6,1,1,0,0,0,0,0,11.94,0
100288,Sun,5,India,Mumbai,Male,27.0,iOS,google,generic,4,2,10.58,7,1,1,0,0,0,0,0,115.86,0
100289,Mon,8,India,Hyderabad,Male,31.0,Android,affiliate,none,3,0,6.23,2,2,1,1,0,0,1,0,3.87,1
100290,Mon,6,United Kingdom,Pune,Female,39.0,iOS,affiliate,remarketing,3,2,3.7,3,2,0,0,0,0,0,1,29.88,0
100291,Thu,3,India,Dubai,Male,27.0,iOS,referral,crm_push,2,0,2.72,9,1,0,1,0,0,0,0,150.15,0
100292,Wed,12,United States,Pune,Female,18.0,Android,affiliate,remarketing,9,3,16.34,3,0,0,1,0,0,1,0,47.1,1
100293,Sat,16,India,Hyderabad,Female,47.0,Android,google,generic,10,3,14.4,4,0,0,1,0,0,1,0,97.04,0
100294,Fri,1,India,Delhi,Male,23.0,Android,meta,brand,7,1,0.29,2,1,0,0,1,0,0,0,8.74,0
100295,Wed,4,India,Pune,Male,23.0,iOS,email,remarketing,7,4,15.18,5,0,0,0,0,0,0,0,92.02,1
100296,Thu,11,UAE,Dubai,Male,40.0,Android,email,crm_push,4,3,2.49,4,2,0,0,0,0,1,0,136.75,0
100297,Thu,20,India,Bengaluru,Female,28.0,Web,referral,crm_push,4,1,7.18,1,1,1,0,0,0,0,0,130.88,0
100298,Wed,7,India,Dubai,Female,30.0,Android,email,generic,5,1,6.46,4,3,1,0,0,1,0,0,46.22,0
100299,Thu,5,India,Chennai,Male,35.0,Android,affiliate,generic,3,2,2.12,4,0,1,0,0,0,0,0,187.59,0
100300,Wed,7,India,Chennai,Female,40.0,Android,google,lookalike,7,3,9.52,3,0,0,0,0,0,0,0,68.45,0
100301,Tue,17,India,Pune,Female,28.0,Android,referral,lookalike,4,4,2.81,1,1,0,0,0,0,0,0,136.24,0
100302,Wed,2,India,Delhi,Female,43.0,iOS,email,lookalike,4,4,6.41,5,2,0,0,0,0,0,0,19.21,0
100303,Sun,21,India,London,Male,18.0,Web,email,brand,4,6,19.49,4,0,0,0,0,0,0,0,18.88,1
100304,Wed,11,India,Delhi,Female,37.0,Android,google,crm_push,8,3,4.66,3,2,1,0,0,0,0,0,112.31,1
100305,Thu,2,India,Dubai,Female,24.0,Web,email,lookalike,5,1,5.37,6,1,0,1,0,0,0,0,83.22,1
100306,Sun,21,United Kingdom,Mumbai,Male,42.0,iOS,referral,crm_push,3,1,5.18,2,2,0,0,0,0,0,0,90.24,0
100307,Thu,5,United States,Bengaluru,Male,32.0,Android,organic,generic,11,3,3.18,4,0,0,0,0,0,0,0,21.59,0
100308,Mon,1,United States,Delhi,Male,26.0,Android,meta,brand,7,2,1.03,5,1,0,0,0,0,0,0,40.82,0
100309,Mon,22,India,Hyderabad,Male,36.0,Android,google,generic,5,3,4.7,1,0,1,0,0,0,1,0,23.91,0
100310,Sun,11,India,Dubai,Male,38.0,Android,affiliate,crm_push,6,1,1.63,0,0,1,0,0,0,0,0,5.64,0
100311,Tue,1,India,Bengaluru,Female,36.0,Android,google,none,2,3,8.72,6,1,0,0,0,0,0,0,18.25,0
100312,Mon,5,India,Chennai,Male,23.0,iOS,organic,none,1,1,4.74,4,0,0,1,0,0,0,0,426.54,0
100313,Wed,16,India,Dubai,Male,27.0,Android,google,lookalike,3,1,1.28,4,2,1,0,0,0,1,0,21.33,0
100314,Thu,2,India,Bengaluru,Female,31.0,iOS,meta,none,5,4,14.46,4,1,1,1,0,0,0,0,13.88,1
100315,Mon,1,India,Hyderabad,Male,31.0,iOS,organic,generic,7,2,4.03,1,0,0,1,0,0,1,0,95.49,0
100316,Mon,22,India,Pune,Male,37.0,Android,meta,none,3,0,5.46,2,4,0,0,0,0,1,0,73.73,0
100317,Tue,19,Canada,Hyderabad,Female,18.0,Android,affiliate,remarketing,4,0,5.66,5,3,0,0,0,0,0,0,109.64,0
100318,Sun,7,India,Hyderabad,Female,34.0,Android,referral,brand,2,3,11.25,5,2,1,0,0,0,1,0,84.83,0
100319,Sun,21,India,Pune,Female,29.0,Android,organic,crm_push,5,0,5.3,3,1,0,1,0,0,0,0,20.18,0
100320,Sat,11,India,Pune,Female,24.0,Android,affiliate,lookalike,2,1,4.22,6,1,0,0,0,0,0,0,55.6,0
100321,Tue,3,India,Pune,Male,25.0,Android,email,generic,5,1,3.68,3,0,1,0,0,0,0,0,15.55,0
100322,Wed,4,India,Pune,Female,29.0,Android,organic,brand,7,4,3.33,4,0,1,1,1,1,0,0,23.39,1
100323,Sun,12,Australia,Pune,Male,18.0,Android,organic,lookalike,3,4,1.79,0,1,0,0,0,0,0,0,346.92,0
100324,Thu,14,Canada,Hyderabad,Female,25.0,Android,organic,generic,6,4,3.96,1,1,0,0,0,0,0,0,104.36,0
100325,Tue,22,India,Mumbai,Male,24.0,Android,referral,none,3,1,4.58,2,1,1,0,0,0,0,0,122.17,0
100326,Mon,15,Australia,Mumbai,Female,35.0,iOS,organic,crm_push,10,2,11.28,2,1,0,0,0,1,0,0,2.44,0
100327,Thu,9,UAE,Dubai,Female,25.0,Web,organic,remarketing,5,2,10.99,7,0,1,0,0,0,0,1,38.52,1
100328,Thu,22,United Kingdom,Delhi,Female,29.0,Android,email,remarketing,3,0,3.76,3,1,0,0,0,0,0,0,64.82,1
100329,Mon,15,United Kingdom,Mumbai,Male,43.0,Android,meta,none,7,2,1.66,3,1,1,0,0,0,0,0,12.97,0
100330,Tue,11,India,Chennai,Male,39.0,Android,email,crm_push,3,3,2.66,2,1,0,0,0,0,0,0,151.0,0
100331,Mon,16,India,Mumbai,Female,38.0,Android,email,brand,5,1,6.58,6,1,0,1,0,1,1,0,12.03,0
100332,Sat,15,India,Hyderabad,Female,27.0,Android,organic,crm_push,4,3,3.01,2,0,0,0,1,0,1,0,80.96,1
100333,Thu,11,India,Pune,Male,35.0,Android,referral,none,7,0,5.72,5,2,1,0,0,0,1,0,64.45,0
100334,Fri,7,UAE,Dubai,Unknown,29.0,Web,organic,generic,4,1,0.92,2,0,0,0,0,1,0,0,151.4,0
100335,Fri,19,India,Pune,Female,29.0,Android,meta,brand,4,2,12.32,4,1,0,1,0,0,0,0,29.9,1
100336,Wed,2,United States,London,Male,34.0,iOS,meta,remarketing,3,1,5.13,5,2,0,0,0,0,0,0,26.74,1
100337,Sun,15,United Kingdom,London,Female,26.0,Android,organic,none,6,3,4.5,2,0,1,0,0,0,1,0,149.88,1
100338,Mon,12,Canada,London,Male,43.0,Android,affiliate,generic,10,1,8.75,3,1,0,1,0,0,0,1,20.02,0
100339,Mon,22,UAE,Hyderabad,Male,30.0,Android,google,none,3,5,4.09,1,1,0,1,0,0,0,0,109.65,0
100340,Wed,18,India,Chennai,Male,36.0,Android,organic,lookalike,5,1,1.1,3,0,0,0,0,1,0,0,16.97,0
100341,Wed,7,India,Mumbai,Female,43.0,Android,affiliate,lookalike,4,0,4.84,3,1,0,0,0,0,0,0,166.8,0
100342,Wed,21,India,Hyderabad,Female,39.0,Android,meta,lookalike,5,0,5.16,2,1,0,1,0,0,0,0,146.14,1
100343,Thu,4,India,Delhi,Male,20.0,Android,email,remarketing,2,3,6.19,3,0,0,0,0,0,0,1,123.89,0
100344,Sat,19,India,Dubai,Female,35.0,Android,meta,crm_push,3,0,17.11,0,1,1,0,0,0,0,0,54.1,0
100345,Mon,7,India,Pune,Female,38.0,Android,referral,brand,4,5,7.91,2,0,1,1,0,0,0,0,2.75,0
100346,Thu,23,United States,London,Female,38.0,iOS,organic,remarketing,6,0,5.79,6,2,1,0,0,0,0,0,11.37,0
100347,Wed,11,India,Bengaluru,Male,22.0,Android,organic,generic,7,0,9.22,1,1,0,0,0,0,0,0,48.79,0
100348,Mon,0,India,Delhi,Female,26.0,Android,google,generic,4,1,1.17,3,0,1,0,0,0,0,0,3.57,0
100349,Thu,20,India,London,Male,39.0,Android,organic,lookalike,7,2,11.78,4,2,0,1,0,0,1,0,5.25,1
100350,Sat,19,India,Chennai,Male,25.0,iOS,email,brand,4,4,8.7,3,1,1,0,0,0,0,0,10.73,0
100351,Thu,5,India,Delhi,Male,29.0,Android,google,lookalike,5,1,12.35,1,0,0,1,0,0,0,0,24.18,0
100352,Sat,21,United States,Hyderabad,Male,44.0,Android,organic,generic,6,3,4.14,3,0,0,0,0,0,0,0,110.69,0
100353,Wed,17,India,Mumbai,Female,31.0,Android,organic,generic,9,3,7.06,0,1,1,0,0,0,0,0,3.93,0
100354,Sat,7,United States,Pune,Male,25.0,Android,email,crm_push,3,1,4.28,4,0,0,0,1,0,1,0,329.03,1
100355,Mon,6,India,Dubai,Female,24.0,Android,referral,crm_push,9,0,16.37,2,0,1,0,0,0,0,0,25.6,0
100356,Wed,0,United Kingdom,Chennai,Male,34.0,Web,google,crm_push,6,1,4.49,2,1,1,0,0,1,0,0,30.88,0
100357,Mon,20,India,Chennai,Male,20.0,iOS,meta,lookalike,2,3,2.34,2,3,1,0,0,0,0,0,22.79,0
100358,Fri,15,India,Bengaluru,Unknown,29.0,Android,organic,none,9,0,2.72,2,1,1,0,0,0,1,0,73.78,1
100359,Tue,11,India,Delhi,Female,34.0,Android,meta,brand,4,0,6.27,5,1,0,0,0,0,0,0,1.57,0
100360,Sat,5,Canada,Bengaluru,Male,41.0,Android,organic,crm_push,5,1,8.49,3,3,0,0,0,0,1,0,7.86,0
100361,Tue,19,India,Mumbai,Male,36.0,Android,google,remarketing,5,3,2.75,3,0,1,0,0,0,0,0,8.32,1
100362,Tue,1,India,London,Male,25.0,iOS,meta,crm_push,4,2,8.1,2,0,0,0,1,0,0,0,87.38,1
100363,Sat,13,UAE,Mumbai,Male,40.0,Android,referral,lookalike,3,1,11.72,2,2,1,0,0,0,0,0,31.98,0
100364,Wed,3,United States,London,Female,29.0,Android,google,brand,5,0,10.75,0,1,1,0,0,0,0,0,46.03,0
100365,Fri,0,India,Bengaluru,Female,21.0,Android,email,crm_push,4,0,8.01,3,0,0,0,0,0,1,0,239.62,0
100366,Mon,22,India,Pune,Male,30.0,iOS,meta,brand,3,2,8.63,4,1,0,0,0,0,0,1,17.86,0
100367,Thu,17,India,Mumbai,Female,43.0,Android,affiliate,remarketing,5,2,7.46,4,2,1,0,0,0,0,0,5.82,0
100368,Mon,12,India,Bengaluru,Female,32.0,Android,google,generic,6,1,1.29,3,0,0,0,0,1,0,1,46.59,0
100369,Thu,1,India,Delhi,Male,31.0,Android,google,brand,9,1,9.68,3,1,0,0,0,0,0,1,14.34,0
100370,Mon,8,Australia,Bengaluru,Male,44.0,Android,referral,none,3,0,3.99,1,0,0,1,1,0,1,0,12.5,1
100371,Sat,20,Australia,Bengaluru,Female,20.0,Web,organic,crm_push,5,2,11.32,4,1,1,1,0,0,1,0,42.23,1
100372,Fri,1,India,Hyderabad,Female,21.0,Android,organic,lookalike,7,1,3.32,3,1,1,0,0,0,0,0,88.61,0
100373,Thu,8,India,Mumbai,Male,18.0,Android,organic,none,5,0,4.36,3,0,0,0,0,1,0,0,22.26,0
100374,Sun,0,India,Dubai,Male,34.0,Android,referral,none,2,1,6.66,4,1,1,1,0,0,0,0,166.97,1
100375,Wed,10,UAE,Pune,Male,32.0,iOS,organic,lookalike,5,3,20.1,3,1,0,1,0,0,0,0,36.01,1
100376,Mon,2,UAE,Pune,Female,43.0,Android,referral,lookalike,7,3,6.88,3,0,1,0,1,0,0,0,217.51,0
100377,Mon,19,India,Hyderabad,Female,33.0,Android,google,lookalike,8,4,6.88,4,1,0,1,0,0,0,0,54.24,0
100378,Thu,22,United Kingdom,London,Male,28.0,Android,organic,none,2,0,2.43,1,1,0,0,0,0,1,0,103.79,0
100379,Wed,3,India,Chennai,Female,31.0,Android,google,brand,3,1,1.96,1,1,1,0,0,0,0,0,151.25,0
100380,Wed,17,India,London,Female,32.0,iOS,organic,lookalike,6,2,3.86,5,2,0,0,0,0,1,0,60.35,1
100381,Sat,22,India,Pune,Female,18.0,iOS,meta,generic,3,3,8.45,0,0,0,0,1,0,0,0,151.94,1
100382,Sun,5,India,Bengaluru,Male,53.0,Android,meta,none,6,4,6.88,6,0,0,0,0,0,0,1,37.98,0
100383,Sat,2,India,Hyderabad,Male,35.0,Android,google,none,10,3,5.51,2,1,0,0,0,0,0,0,36.13,1
100384,Sat,21,India,Delhi,Male,33.0,Web,organic,none,2,2,4.14,4,1,0,1,0,0,0,0,126.41,1
100385,Sat,10,India,Mumbai,Male,36.0,Android,meta,remarketing,6,6,9.67,1,3,1,1,0,0,0,0,22.09,1
100386,Sat,14,UAE,Mumbai,Female,37.0,Android,referral,brand,5,2,14.28,8,0,1,0,0,0,1,0,101.0,1
100387,Sat,21,India,Dubai,Male,30.0,Android,email,brand,3,3,9.24,1,1,0,0,0,0,0,0,6.42,0
100388,Fri,4,India,Mumbai,Male,26.0,Android,referral,lookalike,4,1,12.47,7,1,1,0,0,0,1,0,80.77,0
100389,Wed,19,India,Bengaluru,Male,36.0,Android,organic,none,5,1,5.15,1,2,0,0,0,0,1,0,227.66,0
100390,Sat,9,India,Delhi,Male,34.0,iOS,referral,none,5,3,8.52,0,1,1,1,0,0,1,0,48.77,1
100391,Wed,11,India,Hyderabad,Female,25.0,iOS,google,lookalike,9,1,17.45,1,2,0,0,0,0,0,0,43.02,0
100392,Wed,14,India,Hyderabad,Male,42.0,Android,organic,brand,6,2,12.41,5,0,0,0,0,1,1,0,62.22,1
100393,Tue,16,India,Mumbai,Male,33.0,Android,referral,lookalike,4,2,15.7,2,1,0,1,0,0,1,0,101.71,1
100394,Fri,9,India,Delhi,Male,37.0,Android,affiliate,lookalike,3,2,12.62,3,0,1,1,0,0,0,0,35.56,0
100395,Sat,5,India,Delhi,Male,42.0,Android,meta,lookalike,4,5,14.69,4,3,1,0,0,0,1,0,0.01,1
100396,Mon,17,India,Delhi,Male,31.0,Android,organic,lookalike,2,1,4.04,5,0,0,1,0,0,0,1,55.79,0
100397,Thu,12,India,Pune,Female,34.0,Android,organic,lookalike,5,0,3.28,3,1,0,1,0,0,0,0,43.48,0
100398,Sun,2,India,Pune,Female,37.0,Web,google,crm_push,4,2,4.99,2,0,1,0,0,0,0,0,60.86,0
100399,Mon,23,India,Mumbai,Female,25.0,iOS,referral,crm_push,2,2,4.39,2,2,1,0,0,1,0,0,100.51,0
100400,Fri,9,United Kingdom,Delhi,Female,31.0,Android,organic,none,5,1,3.66,2,1,1,0,0,0,0,0,26.66,0
100401,Thu,13,India,Chennai,Female,32.0,Android,referral,none,11,6,14.73,4,3,0,1,0,0,0,0,56.3,1
100402,Fri,5,India,Delhi,Female,23.0,Android,google,crm_push,4,3,2.04,2,0,0,0,0,0,0,0,23.38,0
100403,Wed,2,United States,Hyderabad,Male,50.0,Web,email,brand,6,2,12.5,5,0,1,0,1,0,0,0,49.2,1
100404,Thu,15,India,Hyderabad,Male,20.0,Android,affiliate,remarketing,2,3,8.96,4,1,0,0,0,0,1,0,33.79,0
100405,Wed,6,India,Mumbai,Male,21.0,Android,google,brand,4,1,0.13,2,1,0,0,0,1,0,0,36.84,1
100406,Mon,19,United Kingdom,Chennai,Female,42.0,Android,google,none,9,2,4.19,0,0,0,1,0,0,0,0,69.28,1
100407,Mon,13,United Kingdom,Delhi,Unknown,37.0,iOS,email,crm_push,2,3,3.78,6,1,0,0,1,0,1,0,93.59,1
100408,Thu,8,UAE,London,Female,23.0,iOS,meta,brand,5,3,3.05,8,0,1,1,1,0,0,0,1.02,0
100409,Thu,14,India,Chennai,Male,36.0,Android,email,remarketing,4,3,3.01,3,1,1,0,1,0,0,0,167.41,1
100410,Sat,20,India,Dubai,Female,43.0,iOS,meta,lookalike,5,0,3.38,2,1,1,1,0,0,0,0,36.25,0
100411,Fri,2,India,Mumbai,Male,31.0,Android,organic,generic,3,2,3.15,2,1,0,0,0,0,1,1,82.54,0
100412,Sat,1,India,Hyderabad,Male,52.0,Android,referral,crm_push,4,3,4.18,2,1,0,0,1,0,0,0,10.44,1
100413,Fri,1,India,London,Male,18.0,iOS,organic,crm_push,5,1,3.34,1,0,0,1,1,1,0,0,67.79,1
100414,Sat,2,India,Hyderabad,Male,37.0,iOS,affiliate,remarketing,7,2,3.73,0,2,0,0,0,0,0,0,90.77,0
100415,Wed,17,Australia,Pune,Female,40.0,Android,organic,lookalike,6,1,19.14,4,2,0,0,0,0,0,0,13.7,0
100416,Thu,13,India,Mumbai,Male,38.0,Android,email,lookalike,5,2,8.35,3,1,0,1,1,0,0,0,194.57,1
100417,Mon,19,India,Mumbai,Male,29.0,iOS,google,generic,7,2,13.55,2,1,0,0,1,0,0,0,113.33,0
100418,Fri,17,India,Delhi,Female,29.0,iOS,google,lookalike,5,3,2.1,7,0,1,1,0,0,0,0,61.07,1
100419,Fri,9,India,Delhi,Female,35.0,iOS,google,remarketing,9,1,3.61,7,1,0,0,0,0,0,0,14.53,0
100420,Mon,1,India,Pune,Female,38.0,Android,email,none,5,1,2.88,0,1,1,1,0,0,0,0,160.53,0
100421,Sat,21,India,London,Male,36.0,Web,meta,lookalike,5,0,20.32,4,1,0,0,0,0,0,0,5.69,1
100422,Fri,0,India,Dubai,Female,39.0,Web,referral,none,8,2,10.49,2,2,0,1,0,0,0,0,9.79,0
100423,Sun,3,India,Bengaluru,Female,23.0,Android,google,none,4,2,5.21,2,0,0,0,0,0,1,0,95.83,1
100424,Wed,13,Canada,Chennai,Male,29.0,iOS,email,remarketing,2,0,11.56,5,0,1,0,0,0,0,0,23.43,0
100425,Thu,0,Canada,Bengaluru,Female,23.0,Android,email,crm_push,5,0,5.07,1,1,0,1,0,0,0,0,49.19,0
100426,Mon,13,India,Bengaluru,Male,28.0,Android,organic,crm_push,3,0,5.17,2,1,0,0,0,0,0,1,61.93,0
100427,Thu,15,India,Mumbai,Male,39.0,Android,google,crm_push,2,3,3.31,3,0,0,0,0,0,0,0,49.03,0
100428,Sun,21,Canada,Chennai,Female,32.0,Android,google,brand,5,5,4.65,2,1,1,0,0,0,0,0,7.01,1
100429,Fri,13,Canada,Mumbai,Female,52.0,Android,google,crm_push,8,2,5.51,3,0,1,1,0,0,0,0,106.99,1
100430,Fri,19,India,Dubai,Male,33.0,iOS,google,remarketing,3,4,2.75,3,2,1,0,0,0,0,0,21.95,0
100431,Sun,2,United States,Chennai,Female,31.0,Android,email,generic,4,2,12.74,3,1,0,0,0,0,0,0,107.32,0
